song,start,instrument,set
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,18698400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,18786600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,18874800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,18963000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19051200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19139400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19227600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19315800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19404000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19492200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19580400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19668600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19756800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19845000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,19933200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20021400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20109600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20197800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20286000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20374200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20462400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20550600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20638800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20727000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20815200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20903400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,20991600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21079800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21168000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21256200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21344400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21432600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21520800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21609000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21697200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21785400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21873600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,21961800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22050000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22138200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22226400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22314600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22402800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22491000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22579200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22667400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22755600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22843800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,22932000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23020200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23108400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23196600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23284800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23373000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23461200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23549400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23637600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23725800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23814000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23902200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,23990400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24078600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24166800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24255000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24343200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24431400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24519600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24607800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24696000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24784200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24872400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,24960600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25048800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25137000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25225200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25313400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25401600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25489800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25578000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25666200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25754400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25842600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,25930800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,26019000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,26107200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,26195400,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,26283600,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,26371800,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,26460000,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,26548200,violin,train
data/train/violin_solo_train_Heinrich Wilhelm Ernst Study N°6 Die letzte Rose .wav,26636400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,0,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,88200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,176400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,264600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,352800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,441000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,529200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,617400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,705600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,793800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,882000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,970200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1058400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1146600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1234800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1323000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1411200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1499400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1587600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1675800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1764000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1852200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,1940400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2028600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2116800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2205000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2293200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2381400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2469600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2557800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2646000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2734200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2822400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2910600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,2998800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3087000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3175200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3263400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3351600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3439800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3528000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3616200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3704400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3792600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3880800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,3969000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4057200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4145400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4233600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4321800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4410000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4498200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4586400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4674600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4762800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4851000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,4939200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5027400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5115600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5203800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5292000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5380200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5468400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5556600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5644800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5733000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5821200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5909400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,5997600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,6085800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,6174000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,6262200,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,6350400,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,6438600,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,6526800,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,6615000,violin,train
data/train/violin_solo_train_Paganini Caprice no.23 [HQ].wav,6703200,violin,train
